****_Guess_File_Begins_****  <--- Do not remove this line

[Parameters]
NUMBER_PEAKS		468
SHIFT_UNITS		PPM
reference_frequency		2.97235e+08
chi_squared		3398.014
noise_STDEV_real		0.0258486
noise_STDEV_imag		0.0258486

[Variables]

[Peaks]

; Peak#    Shift    Width_L(Hz)  Amplitude     Phase(rad)  Delay_Time(s)   Width_Gauss(Hz)
244	{SMyoX}-0.801070	{LW} >0.000000 <50.000000	{peth_0}*154.211565 >0.000000	{PHNaa}+1.080326	{DT}	@{WL}	
245	{SMyoX}-0.802840	{LW} >0.000000 <50.000000	{peth_0}*154.336671 >0.000000	{PHNaa}+1.073765	{DT}	@{WL}	
246	{SMyoX}-0.809502	{LW} >0.000000 <50.000000	{peth_0}*75.728181 >0.000000	{PHNaa}-0.046581	{DT}	@{WL}	
247	{SMyoX}-0.811272	{LW} >0.000000 <50.000000	{peth_0}*75.840019 >0.000000	{PHNaa}-0.048432	{DT}	@{WL}	
248	{SMyoX}-0.813043	{LW} >0.000000 <50.000000	{peth_0}*75.947712 >0.000000	{PHNaa}-0.050287	{DT}	@{WL}	
249	{SMyoX}-0.816789	{LW} >0.000000 <50.000000	{peth_0}*215.710380 >0.000000	{PHNaa}-0.759461	{DT}	@{WL}	
250	{SMyoX}-0.819447	{LW} >0.000000 <50.000000	{peth_0}*220.111983 >0.000000	{PHNaa}-0.763814	{DT}	@{WL}	
251	{SMyoX}-0.822544	{LW} >0.000000 <50.000000	{peth_0}*74.623391 >0.000000	{PHNaa}-1.528227	{DT}	@{WL}	
252	{SMyoX}-0.823417	{LW} >0.000000 <50.000000	{peth_0}*40.122315 >0.000000	{PHNaa}+1.151676	{DT}	@{WL}	
253	{SMyoX}-0.824313	{LW} >0.000000 <50.000000	{peth_0}*74.509239 >0.000000	{PHNaa}-1.526082	{DT}	@{WL}	
254	{SMyoX}-0.825254	{LW} >0.000000 <50.000000	{peth_0}*156.552138 >0.000000	{PHNaa}+0.989757	{DT}	@{WL}	
255	{SMyoX}-0.826083	{LW} >0.000000 <50.000000	{peth_0}*74.388429 >0.000000	{PHNaa}-1.523926	{DT}	@{WL}	
256	{SMyoX}-0.827024	{LW} >0.000000 <50.000000	{peth_0}*156.774572 >0.000000	{PHNaa}+0.983223	{DT}	@{WL}	
257	{SMyoX}-0.833068	{LW} >0.000000 <50.000000	{peth_0}*150.633589 >0.000000	{PHNaa}+3.596381	{DT}	@{WL}	
258	{SMyoX}-0.833418	{LW} >0.000000 <50.000000	{peth_0}*1.935336 >0.000000	{PHNaa}+1.891483	{DT}	@{WL}	
259	{SMyoX}-0.835109	{LW} >0.000000 <50.000000	{peth_0}*100.248943 >0.000000	{PHNaa}+0.029604	{DT}	@{WL}	
260	{SMyoX}-0.834837	{LW} >0.000000 <50.000000	{peth_0}*150.109922 >0.000000	{PHNaa}+3.598899	{DT}	@{WL}	
261	{SMyoX}-0.836606	{LW} >0.000000 <50.000000	{peth_0}*149.562504 >0.000000	{PHNaa}+3.601446	{DT}	@{WL}	
262	{SMyoX}-0.837226	{LW} >0.000000 <50.000000	{peth_0}*77.514265 >0.000000	{PHNaa}-0.075952	{DT}	@{WL}	
263	{SMyoX}-0.840512	{LW} >0.000000 <50.000000	{peth_0}*58.889625 >0.000000	{PHNaa}+2.931413	{DT}	@{WL}	
264	{SMyoX}-0.842735	{LW} >0.000000 <50.000000	{peth_0}*221.373869 >0.000000	{PHNaa}-0.698023	{DT}	@{WL}	
265	{SMyoX}-0.844497	{LW} >0.000000 <50.000000	{peth_0}*80.247374 >0.000000	{PHNaa}-0.758675	{DT}	@{WL}	
266	{SMyoX}-0.846478	{LW} >0.000000 <50.000000	{peth_0}*5.238211 >0.000000	{PHNaa}+0.381081	{DT}	@{WL}	
267	{SMyoX}-0.848249	{LW} >0.000000 <50.000000	{peth_0}*87.412928 >0.000000	{PHNaa}-1.434474	{DT}	@{WL}	
268	{SMyoX}-0.850267	{LW} >0.000000 <50.000000	{peth_0}*72.814667 >0.000000	{PHNaa}-1.492464	{DT}	@{WL}	
269	{SMyoX}-0.857090	{LW} >0.000000 <50.000000	{peth_0}*18.911501 >0.000000	{PHNaa}+2.676445	{DT}	@{WL}	
270	{SMyoX}-0.857412	{LW} >0.000000 <50.000000	{peth_0}*28.287054 >0.000000	{PHNaa}+1.674879	{DT}	@{WL}	
271	{SMyoX}-0.859016	{LW} >0.000000 <50.000000	{peth_0}*141.841772 >0.000000	{PHNaa}+3.636618	{DT}	@{WL}	
272	{SMyoX}-0.860786	{LW} >0.000000 <50.000000	{peth_0}*141.152646 >0.000000	{PHNaa}+3.639643	{DT}	@{WL}	
273	{SMyoX}-0.939433	{LW} >0.000000 <50.000000	{peth_0}*1.125919 >0.000000	{PHNaa}+2.682446	{DT}	@{WL}	
;scyllo-inositol
274	{SMyoX}-0.193333	{LW} >0.000000 <50.000000	{scyllo-inositol_0} >0.000000	{PHNaa}-0.796828	{DT}	@{WL}	
;taurine
275	{SMyoX}-0.074246	{LW} >0.000000 <50.000000	{taurine_0} >0.000000	{PHNaa}+0.837786	{DT}	@{WL}	
276	{SMyoX}-0.077312	{LW} >0.000000 <50.000000	{taurine_0}*0.667670 >0.000000	{PHNaa}-0.110633	{DT}	@{WL}	
277	{SMyoX}-0.095744	{LW} >0.000000 <50.000000	{taurine_0}*1.080012 >0.000000	{PHNaa}-0.279281	{DT}	@{WL}	
278	{SMyoX}-0.097180	{LW} >0.000000 <50.000000	{taurine_0}*1.468996 >0.000000	{PHNaa}-1.318459	{DT}	@{WL}	
279	{SMyoX}-0.099232	{LW} >0.000000 <50.000000	{taurine_0}*2.195071 >0.000000	{PHNaa}-0.774990	{DT}	@{WL}	
280	{SMyoX}-0.101059	{LW} >0.000000 <50.000000	{taurine_0}*0.106295 >0.000000	{PHNaa}-0.930691	{DT}	@{WL}	
281	{SMyoX}-0.118662	{LW} >0.000000 <50.000000	{taurine_0}*1.389265 >0.000000	{PHNaa}+3.147959	{DT}	@{WL}	
282	{SMyoX}-0.121020	{LW} >0.000000 <50.000000	{taurine_0}*1.260628 >0.000000	{PHNaa}+3.420236	{DT}	@{WL}	
283	{SMyoX}-0.252146	{LW} >0.000000 <50.000000	{taurine_0}*1.256195 >0.000000	{PHNaa}+1.280436	{DT}	@{WL}	
284	{SMyoX}-0.254504	{LW} >0.000000 <50.000000	{taurine_0}*1.386705 >0.000000	{PHNaa}+1.552630	{DT}	@{WL}	
285	{SMyoX}-0.272107	{LW} >0.000000 <50.000000	{taurine_0}*0.106146 >0.000000	{PHNaa}-0.652545	{DT}	@{WL}	
286	{SMyoX}-0.273934	{LW} >0.000000 <50.000000	{taurine_0}*2.192298 >0.000000	{PHNaa}-0.808187	{DT}	@{WL}	
287	{SMyoX}-0.275986	{LW} >0.000000 <50.000000	{taurine_0}*1.469895 >0.000000	{PHNaa}-0.263330	{DT}	@{WL}	
288	{SMyoX}-0.277421	{LW} >0.000000 <50.000000	{taurine_0}*1.080793 >0.000000	{PHNaa}-1.302523	{DT}	@{WL}	
289	{SMyoX}-0.295854	{LW} >0.000000 <50.000000	{taurine_0}*0.668891 >0.000000	{PHNaa}-1.471972	{DT}	@{WL}	
290	{SMyoX}-0.298920	{LW} >0.000000 <50.000000	{taurine_0}*1.002231 >0.000000	{PHNaa}+3.864066	{DT}	@{WL}	
;glutamate
291	{SGluxGABA}	{LW} >0.000000 <50.000000	{glutamate_0} >0.000000	{PHGluX}	{DT}	@{WL}	
292	{SGluxGABA}-0.023895	{LW} >0.000000 <50.000000	{glutamate_0}*1.862547 >0.000000	{PHGluX}+4.016843	{DT}	@{WL}	
293	{SGluxGABA}-0.026932	{LW} >0.000000 <50.000000	{glutamate_0}*1.208377 >0.000000	{PHGluX}+3.386070	{DT}	@{WL}	
294	{SGluxGABA}-0.047787	{LW} >0.000000 <50.000000	{glutamate_0}*0.446182 >0.000000	{PHGluX}+0.652421	{DT}	@{WL}	
295	{SGluxGABA}-0.049733	{LW} >0.000000 <50.000000	{glutamate_0}*1.121060 >0.000000	{PHGluX}-0.853146	{DT}	@{WL}	
296	{SGluxGABA}-0.050868	{LW} >0.000000 <50.000000	{glutamate_0}*1.105906 >0.000000	{PHGluX}+0.285699	{DT}	@{WL}	
297	{SGluxGABA}-0.050994	{LW} >0.000000 <50.000000	{glutamate_0}*0.886001 >0.000000	{PHGluX}+1.158418	{DT}	@{WL}	
298	{SGluxGABA}-0.073418	{LW} >0.000000 <50.000000	{glutamate_0}*1.619277 >0.000000	{PHGluX}+4.214725	{DT}	@{WL}	
299	{SGluxGABA}-0.074957	{LW} >0.000000 <50.000000	{glutamate_0}*1.628764 >0.000000	{PHGluX}+4.346831	{DT}	@{WL}	
300	{SGluxGABA}-0.077062	{LW} >0.000000 <50.000000	{glutamate_0}*0.585138 >0.000000	{PHGluX}+3.050337	{DT}	@{WL}	
301	{SGluxGABA}-0.096982	{LW} >0.000000 <50.000000	{glutamate_0}*0.733120 >0.000000	{PHGluX}+0.006389	{DT}	@{WL}	
302	{SGluxGABA}-0.100472	{LW} >0.000000 <50.000000	{glutamate_0}*1.001836 >0.000000	{PHGluX}+4.592255	{DT}	@{WL}	
303	{SGluxGABA}-0.101084	{LW} >0.000000 <50.000000	{glutamate_0}*0.349897 >0.000000	{PHGluX}+0.403349	{DT}	@{WL}	
304	{SGluxGABA}-0.116666	{LW} >0.000000 <50.000000	{glutamate_0}*1.704640 >0.000000	{PHGluX}+2.542355	{DT}	@{WL}	
305	{SGluxGABA}-0.125324	{LW} >0.000000 <50.000000	{glutamate_0}*1.405630 >0.000000	{PHGluX}+3.341682	{DT}	@{WL}	
306	{SGluxGABA}-0.125363	{LW} >0.000000 <50.000000	{glutamate_0}*2.592772 >0.000000	{PHGluX}+2.592429	{DT}	@{WL}	
307	{SGluxGABA}-0.141194	{LW} >0.000000 <50.000000	{glutamate_0}*1.086254 >0.000000	{PHGluX}+1.339843	{DT}	@{WL}	
308	{SGluxGABA}-0.142315	{LW} >0.000000 <50.000000	{glutamate_0}*0.409220 >0.000000	{PHGluX}-0.216114	{DT}	@{WL}	
309	{SGluxGABA}-0.150115	{LW} >0.000000 <50.000000	{glutamate_0}*0.940373 >0.000000	{PHGluX}+4.590900	{DT}	@{WL}	
310	{SGluxGABA}-0.150596	{LW} >0.000000 <50.000000	{glutamate_0}*0.931719 >0.000000	{PHGluX}+2.008708	{DT}	@{WL}	
311	{SGluxGABA}-0.166531	{LW} >0.000000 <50.000000	{glutamate_0}*2.188584 >0.000000	{PHGluX}+2.171272	{DT}	@{WL}	
312	{SGluxGABA}-0.174341	{LW} >0.000000 <50.000000	{glutamate_0}*0.814186 >0.000000	{PHGluX}+1.826695	{DT}	@{WL}	
313	{SGluxGABA}-0.176165	{LW} >0.000000 <50.000000	{glutamate_0}*1.033130 >0.000000	{PHGluX}+1.770229	{DT}	@{WL}	
314	{SGluxGABA}-0.190389	{LW} >0.000000 <50.000000	{glutamate_0}*1.143095 >0.000000	{PHGluX}-0.562581	{DT}	@{WL}	
315	{SGluxGABA}-0.192405	{LW} >0.000000 <50.000000	{glutamate_0}*1.093632 >0.000000	{PHGluX}-0.568353	{DT}	@{WL}	
316	{SGluxGABA}-0.200238	{LW} >0.000000 <50.000000	{glutamate_0}*1.172209 >0.000000	{PHGluX}+4.991388	{DT}	@{WL}	
317	{SGluxGABA}-0.216226	{LW} >0.000000 <50.000000	{glutamate_0}*1.221396 >0.000000	{PHGluX}+2.949907	{DT}	@{WL}	
318	{SGluxGABA}-0.300849	{LW} >0.000000 <50.000000	{glutamate_0}*0.209164 >0.000000	{PHGluX}+4.612404	{DT}	@{WL}	
319	{SGluxGABA}-0.324317	{LW} >0.000000 <50.000000	{glutamate_0}*0.232412 >0.000000	{PHGluX}+2.546953	{DT}	@{WL}	
320	{SGluxGABA}-0.324796	{LW} >0.000000 <50.000000	{glutamate_0}*0.101854 >0.000000	{PHGluX}+1.302264	{DT}	@{WL}	
321	{SGluxGABA}-0.348745	{LW} >0.000000 <50.000000	{glutamate_0}*0.101155 >0.000000	{PHGluX}+5.265950	{DT}	@{WL}	
322	{SGluxGABA}-0.353875	{LW} >0.000000 <50.000000	{glutamate_0}*12.838202 >0.000000	{PHGluX}+4.020644	{DT}	@{WL}	
323	{SGluxGABA}-0.377829	{LW} >0.000000 <50.000000	{glutamate_0}*10.578502 >0.000000	{PHGluX}+1.196918	{DT}	@{WL}	
324	{SGluxGABA}-0.380238	{LW} >0.000000 <50.000000	{glutamate_0}*10.363044 >0.000000	{PHGluX}+1.033800	{DT}	@{WL}	
325	{SGluxGABA}-0.402073	{LW} >0.000000 <50.000000	{glutamate_0}*4.652939 >0.000000	{PHGluX}+4.658085	{DT}	@{WL}	
326	{SGluxGABA}-0.406627	{LW} >0.000000 <50.000000	{glutamate_0}*4.227115 >0.000000	{PHGluX}+4.265534	{DT}	@{WL}	
327	{SGluxGABA}-0.406911	{LW} >0.000000 <50.000000	{glutamate_0}*0.122466 >0.000000	{PHGluX}+3.159227	{DT}	@{WL}	
328	{SGluxGABA}-0.432952	{LW} >0.000000 <50.000000	{glutamate_0}*0.124682 >0.000000	{PHGluX}+1.369199	{DT}	@{WL}	
329	{SGluxGABA}-0.434312	{LW} >0.000000 <50.000000	{glutamate_0}*0.206678 >0.000000	{PHGluX}-0.085797	{DT}	@{WL}	
330	{SGluxGABA}-0.459886	{LW} >0.000000 <50.000000	{glutamate_0}*0.067629 >0.000000	{PHGluX}+3.707768	{DT}	@{WL}	
331	{SGluxGABA}-1.756307	{LW} >0.000000 <50.000000	{glutamate_0}*7.513578 >0.000000	{PHGluX}+2.728835	{DT}	@{WL}	
332	{SGluxGABA}-1.772439	{LW} >0.000000 <50.000000	{glutamate_0}*6.332683 >0.000000	{PHGluX}+0.442361	{DT}	@{WL}	
333	{SGluxGABA}-1.780249	{LW} >0.000000 <50.000000	{glutamate_0}*6.317584 >0.000000	{PHGluX}+0.607467	{DT}	@{WL}	
334	{SGluxGABA}-1.796436	{LW} >0.000000 <50.000000	{glutamate_0}*6.200733 >0.000000	{PHGluX}+4.648160	{DT}	@{WL}	
;glutamine
335	{SGluxGABA}-0.062530	{LW} >0.000000 <50.000000	{glutamine_0} >0.000000	{PHGluX}-0.801759	{DT}	@{WL}	
336	{SGluxGABA}-0.083716	{LW} >0.000000 <50.000000	{glutamine_0}*1.056179 >0.000000	{PHGluX}+3.705603	{DT}	@{WL}	
337	{SGluxGABA}-0.090715	{LW} >0.000000 <50.000000	{glutamine_0}*2.567415 >0.000000	{PHGluX}+3.256389	{DT}	@{WL}	
338	{SGluxGABA}-0.111179	{LW} >0.000000 <50.000000	{glutamine_0}*21.010195 >0.000000	{PHGluX}-0.827992	{DT}	@{WL}	
339	{SGluxGABA}-0.111871	{LW} >0.000000 <50.000000	{glutamine_0}*0.938090 >0.000000	{PHGluX}+0.851374	{DT}	@{WL}	
340	{SGluxGABA}-0.116415	{LW} >0.000000 <50.000000	{glutamine_0}*0.810130 >0.000000	{PHGluX}+0.010454	{DT}	@{WL}	
341	{SGluxGABA}-0.117606	{LW} >0.000000 <50.000000	{glutamine_0}*17.742274 >0.000000	{PHGluX}+4.641733	{DT}	@{WL}	
342	{SGluxGABA}-0.132344	{LW} >0.000000 <50.000000	{glutamine_0}*14.776163 >0.000000	{PHGluX}+3.370085	{DT}	@{WL}	
343	{SGluxGABA}-0.134033	{LW} >0.000000 <50.000000	{glutamine_0}*5.637359 >0.000000	{PHGluX}+3.402715	{DT}	@{WL}	
344	{SGluxGABA}-0.136009	{LW} >0.000000 <50.000000	{glutamine_0}*6.763596 >0.000000	{PHGluX}+3.639434	{DT}	@{WL}	
345	{SGluxGABA}-0.137859	{LW} >0.000000 <50.000000	{glutamine_0}*24.354480 >0.000000	{PHGluX}+3.055907	{DT}	@{WL}	
346	{SGluxGABA}-0.139991	{LW} >0.000000 <50.000000	{glutamine_0}*12.453276 >0.000000	{PHGluX}+3.003026	{DT}	@{WL}	
347	{SGluxGABA}-0.142920	{LW} >0.000000 <50.000000	{glutamine_0}*30.229492 >0.000000	{PHGluX}+2.795494	{DT}	@{WL}	
348	{SGluxGABA}-0.148673	{LW} >0.000000 <50.000000	{glutamine_0}*4.941293 >0.000000	{PHGluX}+2.160886	{DT}	@{WL}	
349	{SGluxGABA}-0.154472	{LW} >0.000000 <50.000000	{glutamine_0}*4.760189 >0.000000	{PHGluX}+0.982051	{DT}	@{WL}	
350	{SGluxGABA}-0.157210	{LW} >0.000000 <50.000000	{glutamine_0}*14.805164 >0.000000	{PHGluX}+0.191984	{DT}	@{WL}	
351	{SGluxGABA}-0.160558	{LW} >0.000000 <50.000000	{glutamine_0}*8.992135 >0.000000	{PHGluX}+0.748879	{DT}	@{WL}	
352	{SGluxGABA}-0.163090	{LW} >0.000000 <50.000000	{glutamine_0}*3.531471 >0.000000	{PHGluX}+1.254841	{DT}	@{WL}	
353	{SGluxGABA}-0.164264	{LW} >0.000000 <50.000000	{glutamine_0}*17.755087 >0.000000	{PHGluX}-0.376257	{DT}	@{WL}	
354	{SGluxGABA}-0.166255	{LW} >0.000000 <50.000000	{glutamine_0}*1.285369 >0.000000	{PHGluX}+5.107449	{DT}	@{WL}	
355	{SGluxGABA}-0.167870	{LW} >0.000000 <50.000000	{glutamine_0}*1.150007 >0.000000	{PHGluX}+4.191682	{DT}	@{WL}	
356	{SGluxGABA}-0.169756	{LW} >0.000000 <50.000000	{glutamine_0}*3.241410 >0.000000	{PHGluX}-0.765708	{DT}	@{WL}	
357	{SGluxGABA}-0.186297	{LW} >0.000000 <50.000000	{glutamine_0}*11.276837 >0.000000	{PHGluX}+3.673411	{DT}	@{WL}	
358	{SGluxGABA}-0.187903	{LW} >0.000000 <50.000000	{glutamine_0}*21.064695 >0.000000	{PHGluX}+3.051321	{DT}	@{WL}	
359	{SGluxGABA}-0.191882	{LW} >0.000000 <50.000000	{glutamine_0}*0.760308 >0.000000	{PHGluX}+2.391139	{DT}	@{WL}	
360	{SGluxGABA}-0.197043	{LW} >0.000000 <50.000000	{glutamine_0}*0.546680 >0.000000	{PHGluX}+1.303189	{DT}	@{WL}	
361	{SGluxGABA}-0.208679	{LW} >0.000000 <50.000000	{glutamine_0}*1.441193 >0.000000	{PHGluX}-0.690166	{DT}	@{WL}	
362	{SGluxGABA}-0.212164	{LW} >0.000000 <50.000000	{glutamine_0}*0.713095 >0.000000	{PHGluX}-0.063843	{DT}	@{WL}	
363	{SGluxGABA}-0.216796	{LW} >0.000000 <50.000000	{glutamine_0}*1.770301 >0.000000	{PHGluX}+5.182647	{DT}	@{WL}	
364	{SGluxGABA}-0.236527	{LW} >0.000000 <50.000000	{glutamine_0}*1.274089 >0.000000	{PHGluX}+3.197402	{DT}	@{WL}	
365	{SGluxGABA}-0.398124	{LW} >0.000000 <50.000000	{glutamine_0}*3.691340 >0.000000	{PHGluX}+4.621483	{DT}	@{WL}	
366	{SGluxGABA}-0.420628	{LW} >0.000000 <50.000000	{glutamine_0}*2.197548 >0.000000	{PHGluX}+2.345499	{DT}	@{WL}	
367	{SGluxGABA}-0.422603	{LW} >0.000000 <50.000000	{glutamine_0}*2.182815 >0.000000	{PHGluX}+1.482266	{DT}	@{WL}	
368	{SGluxGABA}-0.430035	{LW} >0.000000 <50.000000	{glutamine_0}*0.696657 >0.000000	{PHGluX}+1.696360	{DT}	@{WL}	
369	{SGluxGABA}-0.449552	{LW} >0.000000 <50.000000	{glutamine_0}*39.177651 >0.000000	{PHGluX}+4.321403	{DT}	@{WL}	
370	{SGluxGABA}-0.452395	{LW} >0.000000 <50.000000	{glutamine_0}*37.685977 >0.000000	{PHGluX}+3.923220	{DT}	@{WL}	
371	{SGluxGABA}-0.471668	{LW} >0.000000 <50.000000	{glutamine_0}*38.442767 >0.000000	{PHGluX}+1.548328	{DT}	@{WL}	
372	{SGluxGABA}-0.474443	{LW} >0.000000 <50.000000	{glutamine_0}*28.236611 >0.000000	{PHGluX}+0.928365	{DT}	@{WL}	
373	{SGluxGABA}-0.480868	{LW} >0.000000 <50.000000	{glutamine_0}*67.769964 >0.000000	{PHGluX}+0.671752	{DT}	@{WL}	
374	{SGluxGABA}-0.499787	{LW} >0.000000 <50.000000	{glutamine_0}*41.406847 >0.000000	{PHGluX}+4.816425	{DT}	@{WL}	
375	{SGluxGABA}-0.503897	{LW} >0.000000 <50.000000	{glutamine_0}*3.556794 >0.000000	{PHGluX}+3.482283	{DT}	@{WL}	
376	{SGluxGABA}-0.506303	{LW} >0.000000 <50.000000	{glutamine_0}*39.229627 >0.000000	{PHGluX}+4.417279	{DT}	@{WL}	
377	{SGluxGABA}-0.526745	{LW} >0.000000 <50.000000	{glutamine_0}*0.837304 >0.000000	{PHGluX}+0.306134	{DT}	@{WL}	
378	{SGluxGABA}-0.529545	{LW} >0.000000 <50.000000	{glutamine_0}*2.187763 >0.000000	{PHGluX}+0.706510	{DT}	@{WL}	
379	{SGluxGABA}-0.535326	{LW} >0.000000 <50.000000	{glutamine_0}*1.743687 >0.000000	{PHGluX}-0.028598	{DT}	@{WL}	
380	{SGluxGABA}-0.557870	{LW} >0.000000 <50.000000	{glutamine_0}*2.339182 >0.000000	{PHGluX}+3.989582	{DT}	@{WL}	
381	{SGluxGABA}-1.765368	{LW} >0.000000 <50.000000	{glutamine_0}*50.309022 >0.000000	{PHGluX}+2.771846	{DT}	@{WL}	
382	{SGluxGABA}-1.786011	{LW} >0.000000 <50.000000	{glutamine_0}*88.476172 >0.000000	{PHGluX}+0.527660	{DT}	@{WL}	
383	{SGluxGABA}-1.806774	{LW} >0.000000 <50.000000	{glutamine_0}*42.096451 >0.000000	{PHGluX}+4.606066	{DT}	@{WL}	
;glutathione_cysteine
384	{SGluxGABA}-0.914520	{LW} >0.000000 <50.000000	{glutathione_0} >0.000000	{PHGluX}+2.392987	{DT}	@{WL}	
385	{SGluxGABA}-0.937313	{LW} >0.000000 <50.000000	{glutathione_0}*0.995785 >0.000000	{PHGluX}+0.203317	{DT}	@{WL}	
386	{SGluxGABA}-0.961826	{LW} >0.000000 <50.000000	{glutathione_0}*2.104022 >0.000000	{PHGluX}+1.745160	{DT}	@{WL}	
387	{SGluxGABA}-0.984620	{LW} >0.000000 <50.000000	{glutathione_0}*2.380813 >0.000000	{PHGluX}-0.279801	{DT}	@{WL}	
388	{SGluxGABA}-0.985160	{LW} >0.000000 <50.000000	{glutathione_0}*2.206090 >0.000000	{PHGluX}+1.787639	{DT}	@{WL}	
389	{SGluxGABA}-1.002069	{LW} >0.000000 <50.000000	{glutathione_0}*2.293712 >0.000000	{PHGluX}-0.495660	{DT}	@{WL}	
390	{SGluxGABA}-1.032466	{LW} >0.000000 <50.000000	{glutathione_0}*1.034608 >0.000000	{PHGluX}+1.142141	{DT}	@{WL}	
391	{SGluxGABA}-1.049375	{LW} >0.000000 <50.000000	{glutathione_0}*0.966560 >0.000000	{PHGluX}+5.338094	{DT}	@{WL}	
392	{SGluxGABA}-2.574007	{LW} >0.000000 <50.000000	{glutathione_0}*1.908860 >0.000000	{PHGluX}+2.733604	{DT}	@{WL}	
393	{SGluxGABA}-2.590916	{LW} >0.000000 <50.000000	{glutathione_0}*1.837637 >0.000000	{PHGluX}+0.681685	{DT}	@{WL}	
394	{SGluxGABA}-2.596801	{LW} >0.000000 <50.000000	{glutathione_0}*1.710777 >0.000000	{PHGluX}+0.756960	{DT}	@{WL}	
395	{SGluxGABA}-2.613710	{LW} >0.000000 <50.000000	{glutathione_0}*1.697032 >0.000000	{PHGluX}+4.731438	{DT}	@{WL}	
;glutathione_glutamate
396	{SGluxGABA}-0.096300	{LW} >0.000000 <50.000000	{glutathione_0}*0.015770 >0.000000	{PHGluX}+4.974270	{DT}	@{WL}	
397	{SGluxGABA}-0.117736	{LW} >0.000000 <50.000000	{glutathione_0}*0.018833 >0.000000	{PHGluX}+3.331402	{DT}	@{WL}	
398	{SGluxGABA}-0.121073	{LW} >0.000000 <50.000000	{glutathione_0}*0.042048 >0.000000	{PHGluX}+3.373766	{DT}	@{WL}	
399	{SGluxGABA}-0.142702	{LW} >0.000000 <50.000000	{glutathione_0}*0.017696 >0.000000	{PHGluX}+1.358442	{DT}	@{WL}	
400	{SGluxGABA}-0.148302	{LW} >0.000000 <50.000000	{glutathione_0}*0.742401 >0.000000	{PHGluX}+5.080884	{DT}	@{WL}	
401	{SGluxGABA}-0.151548	{LW} >0.000000 <50.000000	{glutathione_0}*0.714878 >0.000000	{PHGluX}+4.380013	{DT}	@{WL}	
402	{SGluxGABA}-0.167261	{LW} >0.000000 <50.000000	{glutathione_0}*0.017986 >0.000000	{PHGluX}+4.091999	{DT}	@{WL}	
403	{SGluxGABA}-0.169726	{LW} >0.000000 <50.000000	{glutathione_0}*0.576004 >0.000000	{PHGluX}+2.838904	{DT}	@{WL}	
404	{SGluxGABA}-0.173262	{LW} >0.000000 <50.000000	{glutathione_0}*2.267186 >0.000000	{PHGluX}+2.810805	{DT}	@{WL}	
405	{SGluxGABA}-0.175619	{LW} >0.000000 <50.000000	{glutathione_0}*0.726200 >0.000000	{PHGluX}+2.804902	{DT}	@{WL}	
406	{SGluxGABA}-0.194562	{LW} >0.000000 <50.000000	{glutathione_0}*1.409961 >0.000000	{PHGluX}+0.058326	{DT}	@{WL}	
407	{SGluxGABA}-0.197533	{LW} >0.000000 <50.000000	{glutathione_0}*1.032229 >0.000000	{PHGluX}+0.026486	{DT}	@{WL}	
408	{SGluxGABA}-0.203549	{LW} >0.000000 <50.000000	{glutathione_0}*0.019377 >0.000000	{PHGluX}+4.634187	{DT}	@{WL}	
409	{SGluxGABA}-0.219268	{LW} >0.000000 <50.000000	{glutathione_0}*1.250077 >0.000000	{PHGluX}+3.608824	{DT}	@{WL}	
410	{SGluxGABA}-0.224770	{LW} >0.000000 <50.000000	{glutathione_0}*0.013844 >0.000000	{PHGluX}+2.327902	{DT}	@{WL}	
411	{SGluxGABA}-0.247185	{LW} >0.000000 <50.000000	{glutathione_0}*0.012824 >0.000000	{PHGluX}-0.278011	{DT}	@{WL}	
412	{SGluxGABA}-0.249507	{LW} >0.000000 <50.000000	{glutathione_0}*0.039039 >0.000000	{PHGluX}+5.355837	{DT}	@{WL}	
413	{SGluxGABA}-0.271262	{LW} >0.000000 <50.000000	{glutathione_0}*0.017524 >0.000000	{PHGluX}+3.361808	{DT}	@{WL}	
414	{SGluxGABA}-0.481897	{LW} >0.000000 <50.000000	{glutathione_0}*0.453416 >0.000000	{PHGluX}+4.522465	{DT}	@{WL}	
415	{SGluxGABA}-0.504260	{LW} >0.000000 <50.000000	{glutathione_0}*0.403194 >0.000000	{PHGluX}+1.895293	{DT}	@{WL}	
416	{SGluxGABA}-0.506330	{LW} >0.000000 <50.000000	{glutathione_0}*0.269473 >0.000000	{PHGluX}+1.985898	{DT}	@{WL}	
417	{SGluxGABA}-0.528809	{LW} >0.000000 <50.000000	{glutathione_0}*0.362736 >0.000000	{PHGluX}-0.848624	{DT}	@{WL}	
418	{SGluxGABA}-0.535364	{LW} >0.000000 <50.000000	{glutathione_0}*1.105524 >0.000000	{PHGluX}+3.926425	{DT}	@{WL}	
419	{SGluxGABA}-0.554021	{LW} >0.000000 <50.000000	{glutathione_0}*1.032894 >0.000000	{PHGluX}+3.407257	{DT}	@{WL}	
420	{SGluxGABA}-0.557811	{LW} >0.000000 <50.000000	{glutathione_0}*1.088435 >0.000000	{PHGluX}+1.089202	{DT}	@{WL}	
421	{SGluxGABA}-0.559686	{LW} >0.000000 <50.000000	{glutathione_0}*0.813448 >0.000000	{PHGluX}+0.939165	{DT}	@{WL}	
422	{SGluxGABA}-0.578595	{LW} >0.000000 <50.000000	{glutathione_0}*2.012861 >0.000000	{PHGluX}+0.863115	{DT}	@{WL}	
