****_Guess_File_Begins_****  <--- Do not remove this line

[Parameters]
NUMBER_PEAKS		579
SHIFT_UNITS		PPM
reference_frequency		4.0017e+08
chi_squared		13123.99
noise_STDEV_real		0.003811937
noise_STDEV_imag		0.003811937

[Variables]

[Peaks]

; Peak#    Shift    Width_L(Hz)  Amplitude     Phase(rad)  Delay_Time(s)   Width_Gauss(Hz)
   421    2.604654     21.36615  0.001911176   -0.8103494  0.000106601            0  
   422    2.586976     21.36615  0.0008356333    -1.477315  0.000106601            0  
   423    2.586242     21.36615  0.0006350322    0.1285146  0.000106601            0  
   424    2.574345     21.36615  0.0007923064   -0.5139194  0.000106601            0  
   425    2.567356     21.36615  0.001946851   -0.1444534  0.000106601            0  
   426    2.555497     21.36615  0.001906136   -0.7721534  0.000106601            0  
   427    2.548653     21.36615  0.001410985   -0.5141684  0.000106601            0  
   428    2.536882     21.36615   0.00131775    -1.014436  0.000106601            0  
   429    2.530375     21.36615  0.000839833   -0.1231424  0.000106601            0  
   430    2.518527     21.36615  0.0009315103   -0.7022994  0.000106601            0  
   431    2.511546     21.36615  0.0005800357   -0.4744564  0.000106601            0  
   432    2.499748     21.36615  0.0005341281     -1.12377  0.000106601            0  
   433    2.379498     21.36615  0.000112878   -0.1173654  0.000106601            0  
   434    2.361899     21.36615  0.0001899963   -0.5124234  0.000106601            0  
   435    2.343366     21.36615  5.569279e-05   -0.5680444  0.000106601            0  
   436    2.339305     21.36615     0.005822   0.06075865  0.000106601            0  
   437    2.321958     21.36615  0.005552158   -0.3884344  0.000106601            0  
   438    2.319074     21.36615  0.005449647   -0.4586254  0.000106601            0  
   439    2.303694     21.36615  0.002052616   -0.7055694  0.000106601            0  
   440    2.299727     21.36615  0.002285982   -0.7184114  0.000106601            0  
   441    2.299088     21.36615  0.0001015741    0.2567226  0.000106601            0  
   442    2.279227     21.36615  0.0001900701   -0.3592714  0.000106601            0  
   443    2.260055     21.36615  6.395099e-05   -0.7655524  0.000106601            0  
   444   0.9376634     21.36615  0.002821305    0.2801396  0.000106601            0  
   445   0.9258184     21.36615  0.002773084   -0.3187484  0.000106601            0  
   446   0.9196594     21.36615   0.00268066   -0.4786724  0.000106601            0  
   447   0.9078004     21.36615  0.002659541    -1.091721  0.000106601            0  
   448    2.614288     21.36615  7.654878e-06    0.3872836  0.000106601            0  
   449    2.599992     21.36615  2.792431e-06    0.2840166  0.000106601            0  
   450    2.598459     21.36615  8.876543e-06   -0.4058414  0.000106601            0  
   451    2.593742     21.36615  2.261373e-05   -0.2689734  0.000106601            0  
   452    2.578021     21.36615  2.311585e-05    -1.030528  0.000106601            0  
   453    2.578112     21.36615  0.0001358107    0.3143136  0.000106601            0  
   454    2.574608     21.36615  1.523129e-05   -0.8741224  0.000106601            0  
   455    2.571488     21.36615  0.0001154275    0.3161956  0.000106601            0  
   456    2.562003     21.36615  0.000210494   -0.2592354  0.000106601            0  
   457    2.559903     21.36615  0.0001747821  -0.07160235  0.000106601            0  
   458    2.558721     21.36615  1.402496e-05    -1.719911  0.000106601            0  
   459    2.555539     21.36615  0.0003807955   -0.2154874  0.000106601            0  
   460    2.551967     21.36615  0.0001802021   -0.2354744  0.000106601            0  
   461     2.54884     21.36615  5.46819e-05   -0.2595694  0.000106601            0  
   462    2.545932     21.36615  4.300756e-05   -0.7017124  0.000106601            0  
   463    2.544034     21.36615  0.0001764793   -0.7823664  0.000106601            0  
   464    2.539078     21.36615  0.0004481218   -0.7918394  0.000106601            0  
   465    2.537086     21.36615  0.000182843   -0.9203514  0.000106601            0  
   466    2.535312     21.36615  7.668351e-06    0.1979776  0.000106601            0  
   467    2.533617     21.36615  0.0002447421   -0.8339154  0.000106601            0  
   468     2.52257     21.36615  0.0001710875    -1.520582  0.000106601            0  
   469     2.52034     21.36615  9.043251e-06   -0.3325434  0.000106601            0  
   470     2.51882     21.36615  0.0001824923    -1.544362  0.000106601            0  
   471    2.517268     21.36615  2.088366e-05  -0.07976935  0.000106601            0  
   472    2.511877     21.36615  4.402604e-06   -0.1260174  0.000106601            0  
   473    2.502231     21.36615  2.100197e-05   -0.7150334  0.000106601            0  
   474    2.497346     21.36615  1.882805e-05   -0.6527464  0.000106601            0  
   475    2.482669     21.36615  1.327122e-05    -1.360265  0.000106601            0  
   476    2.282633     21.36615  3.101376e-05   0.06588665  0.000106601            0  
   477    2.265817     21.36615  2.268974e-05   -0.4644054  0.000106601            0  
   478    2.263663     21.36615  2.084181e-05   -0.5785674  0.000106601            0  
   479    2.259693     21.36615  9.896678e-06   -0.4963814  0.000106601            0  
   480    2.244942     21.36615  1.80335e-05   -0.8778544  0.000106601            0  
   481     2.24431     21.36615  0.0003806472    0.2407936  0.000106601            0  
   482    2.239402     21.36615  0.0003550424    0.1860356  0.000106601            0  
   483    2.226225     21.36615  0.0007104803   -0.3487284  0.000106601            0  
   484    2.219607     21.36615  0.0003357494   -0.5237644  0.000106601            0  
   485    2.217943     21.36615  0.0003500988   -0.4931694  0.000106601            0  
   486    2.206604     21.36615  0.0002576663   -0.8792174  0.000106601            0  
   487     2.20108     21.36615  3.147048e-05    0.3796326  0.000106601            0  
   488    2.199688     21.36615  0.0002963675   -0.9109454  0.000106601            0  
   489    2.184346     21.36615  1.422589e-05   -0.1824214  0.000106601            0  
   490    2.182341     21.36615  2.148896e-05   -0.2603294  0.000106601            0  
   491    2.178204     21.36615  1.851941e-05   -0.4836414  0.000106601            0  
   492     2.16135     21.36615  1.80497e-05   -0.9112874  0.000106601            0  
   493   0.9284274     21.36615  0.0003699156    0.3372706  0.000106601            0  
   494   0.9130384     21.36615  0.0007221053   -0.4008454  0.000106601            0  
   495   0.8976334     21.36615  0.0003559954     -1.14202  0.000106601            0  
   496    1.771634     21.36615  0.0005559737    0.5692847  0.000106601            0  
   497    1.754449     21.36615  0.0006103651   -0.3092083  0.000106601            0  
   498    1.736502     21.36615  0.002087642    0.5436597  0.000106601            0  
   499    1.719318     21.36615  0.002086451   -0.2346953  0.000106601            0  
   500     1.70942     21.36615  0.002104356    0.5764607  0.000106601            0  
   501     1.69712     21.36615  0.002070682   -0.1197073  0.000106601            0  
   502    1.674289     21.36615  0.0005642699    0.5583817  0.000106601            0  
   503    1.661989     21.36615  0.0006026227  -0.05053931  0.000106601            0  
   504   0.1199784     21.36615  0.001362469    0.9961477  0.000106601            0  
   505   0.1076784     21.36615  0.001336729    0.3261027  0.000106601            0  
   506   0.1027934     21.36615   0.00131146    0.1997767  0.000106601            0  
   507  0.09049342     21.36615  0.001310349   -0.4889053  0.000106601            0  
   508    2.579988     21.36615  1.313933e-05     1.112495  0.000106601            0  
   509    2.564071     21.36615  1.482949e-05    0.3194387  0.000106601            0  
   510     2.56179     21.36615  3.77684e-05    0.4617657  0.000106601            0  
   511    2.545859     21.36615  3.818872e-05   -0.3143043  0.000106601            0  
   512    2.543521     21.36615  2.266594e-05   -0.2948773  0.000106601            0  
