****_Guess_File_Begins_****  <--- Do not remove this line

[Parameters]
NUMBER_PEAKS		474
SHIFT_UNITS		PPM
reference_frequency		2.972291e+08
chi_squared		3754.573
noise_STDEV_real		0.01906029
noise_STDEV_imag		0.01906029

[Variables]

[Peaks]

; Peak#    Shift    Width_L(Hz)  Amplitude     Phase(rad)  Delay_Time(s)   Width_Gauss(Hz)
240	{SMyoX}-0.817808	{LW} >0.000000 <50.000000	{peth_0}*100.581985 >0.000000	{PHNaa}-0.861938	{DT}	@{WL}	
241	{SMyoX}-0.820906	{LW} >0.000000 <50.000000	{peth_0}*30.790028 >0.000000	{PHNaa}-1.979955	{DT}	@{WL}	
242	{SMyoX}-0.821802	{LW} >0.000000 <50.000000	{peth_0}*20.916681 >0.000000	{PHNaa}+0.046065	{DT}	@{WL}	
243	{SMyoX}-0.822675	{LW} >0.000000 <50.000000	{peth_0}*30.799208 >0.000000	{PHNaa}-1.980128	{DT}	@{WL}	
244	{SMyoX}-0.823614	{LW} >0.000000 <50.000000	{peth_0}*71.059996 >0.000000	{PHNaa}+2.287896	{DT}	@{WL}	
245	{SMyoX}-0.824444	{LW} >0.000000 <50.000000	{peth_0}*30.806430 >0.000000	{PHNaa}-1.980349	{DT}	@{WL}	
246	{SMyoX}-0.825383	{LW} >0.000000 <50.000000	{peth_0}*71.001208 >0.000000	{PHNaa}+2.289333	{DT}	@{WL}	
247	{SMyoX}-0.831472	{LW} >0.000000 <50.000000	{peth_0}*58.904431 >0.000000	{PHNaa}+2.346684	{DT}	@{WL}	
248	{SMyoX}-0.832300	{LW} >0.000000 <50.000000	{peth_0}*9.345649 >0.000000	{PHNaa}-0.522024	{DT}	@{WL}	
249	{SMyoX}-0.833213	{LW} >0.000000 <50.000000	{peth_0}*53.598166 >0.000000	{PHNaa}+2.337759	{DT}	@{WL}	
250	{SMyoX}-0.833820	{LW} >0.000000 <50.000000	{peth_0}*34.003476 >0.000000	{PHNaa}+0.364198	{DT}	@{WL}	
251	{SMyoX}-0.834983	{LW} >0.000000 <50.000000	{peth_0}*53.452841 >0.000000	{PHNaa}+2.335548	{DT}	@{WL}	
252	{SMyoX}-0.835590	{LW} >0.000000 <50.000000	{peth_0}*33.961579 >0.000000	{PHNaa}+0.365390	{DT}	@{WL}	
253	{SMyoX}-0.838446	{LW} >0.000000 <50.000000	{peth_0}*9.970278 >0.000000	{PHNaa}-2.007401	{DT}	@{WL}	
254	{SMyoX}-0.839325	{LW} >0.000000 <50.000000	{peth_0}*6.251591 >0.000000	{PHNaa}+0.440747	{DT}	@{WL}	
255	{SMyoX}-0.841100	{LW} >0.000000 <50.000000	{peth_0}*102.416172 >0.000000	{PHNaa}-0.681004	{DT}	@{WL}	
256	{SMyoX}-0.842860	{LW} >0.000000 <50.000000	{peth_0}*31.684802 >0.000000	{PHNaa}-1.042484	{DT}	@{WL}	
257	{SMyoX}-0.844842	{LW} >0.000000 <50.000000	{peth_0}*4.536133 >0.000000	{PHNaa}+1.952407	{DT}	@{WL}	
258	{SMyoX}-0.845360	{LW} >0.000000 <50.000000	{peth_0}*7.402498 >0.000000	{PHNaa}+0.963880	{DT}	@{WL}	
259	{SMyoX}-0.846860	{LW} >0.000000 <50.000000	{peth_0}*31.105527 >0.000000	{PHNaa}-1.993695	{DT}	@{WL}	
260	{SMyoX}-0.848630	{LW} >0.000000 <50.000000	{peth_0}*31.136256 >0.000000	{PHNaa}-1.995154	{DT}	@{WL}	
261	{SMyoX}-0.855604	{LW} >0.000000 <50.000000	{peth_0}*18.556924 >0.000000	{PHNaa}+0.510903	{DT}	@{WL}	
262	{SMyoX}-0.857396	{LW} >0.000000 <50.000000	{peth_0}*53.185927 >0.000000	{PHNaa}+2.310511	{DT}	@{WL}	
263	{SMyoX}-0.859166	{LW} >0.000000 <50.000000	{peth_0}*53.277032 >0.000000	{PHNaa}+2.308970	{DT}	@{WL}	
264	{SMyoX}-0.937797	{LW} >0.000000 <50.000000	{peth_0}*0.465544 >0.000000	{PHNaa}+0.164048	{DT}	@{WL}	
;scyllo-inositol
265	{SMyoX}-0.191696	{LW} >0.000000 <50.000000	{scyllo-inositol_0} >0.000000	{PHNaa}-0.819527	{DT}	@{WL}	
;taurine
266	{SMyoX}-0.072609	{LW} >0.000000 <50.000000	{taurine_0} >0.000000	{PHNaa}+3.812289	{DT}	@{WL}	
267	{SMyoX}-0.075675	{LW} >0.000000 <50.000000	{taurine_0}*1.076543 >0.000000	{PHNaa}+2.980844	{DT}	@{WL}	
268	{SMyoX}-0.094882	{LW} >0.000000 <50.000000	{taurine_0}*2.083127 >0.000000	{PHNaa}-0.519879	{DT}	@{WL}	
269	{SMyoX}-0.097595	{LW} >0.000000 <50.000000	{taurine_0}*2.119239 >0.000000	{PHNaa}-0.794155	{DT}	@{WL}	
270	{SMyoX}-0.099422	{LW} >0.000000 <50.000000	{taurine_0}*0.101855 >0.000000	{PHNaa}-1.170427	{DT}	@{WL}	
271	{SMyoX}-0.117026	{LW} >0.000000 <50.000000	{taurine_0}*1.291530 >0.000000	{PHNaa}+0.871209	{DT}	@{WL}	
272	{SMyoX}-0.119383	{LW} >0.000000 <50.000000	{taurine_0}*1.137284 >0.000000	{PHNaa}+1.498838	{DT}	@{WL}	
273	{SMyoX}-0.250509	{LW} >0.000000 <50.000000	{taurine_0}*1.123064 >0.000000	{PHNaa}+3.166660	{DT}	@{WL}	
274	{SMyoX}-0.252867	{LW} >0.000000 <50.000000	{taurine_0}*1.297766 >0.000000	{PHNaa}+3.799477	{DT}	@{WL}	
275	{SMyoX}-0.270470	{LW} >0.000000 <50.000000	{taurine_0}*0.101766 >0.000000	{PHNaa}-0.450575	{DT}	@{WL}	
276	{SMyoX}-0.272298	{LW} >0.000000 <50.000000	{taurine_0}*2.118146 >0.000000	{PHNaa}-0.826699	{DT}	@{WL}	
277	{SMyoX}-0.275004	{LW} >0.000000 <50.000000	{taurine_0}*2.070192 >0.000000	{PHNaa}-1.104568	{DT}	@{WL}	
278	{SMyoX}-0.294218	{LW} >0.000000 <50.000000	{taurine_0}*1.070416 >0.000000	{PHNaa}+1.684943	{DT}	@{WL}	
279	{SMyoX}-0.297283	{LW} >0.000000 <50.000000	{taurine_0}*0.994617 >0.000000	{PHNaa}+0.841915	{DT}	@{WL}	
;glutamate
280	{SGluxGABA}	{LW} >0.000000 <50.000000	{glutamate_0} >0.000000	{PHGluX}	{DT}	@{WL}	
281	{SGluxGABA}-0.023874	{LW} >0.000000 <50.000000	{glutamate_0}*1.802736 >0.000000	{PHGluX}-5.599881	{DT}	@{WL}	
282	{SGluxGABA}-0.023913	{LW} >0.000000 <50.000000	{glutamate_0}*0.861398 >0.000000	{PHGluX}-4.251296	{DT}	@{WL}	
283	{SGluxGABA}-0.026932	{LW} >0.000000 <50.000000	{glutamate_0}*1.589493 >0.000000	{PHGluX}-4.928010	{DT}	@{WL}	
284	{SGluxGABA}-0.047787	{LW} >0.000000 <50.000000	{glutamate_0}*1.910657 >0.000000	{PHGluX}-2.642956	{DT}	@{WL}	
285	{SGluxGABA}-0.049733	{LW} >0.000000 <50.000000	{glutamate_0}*1.110486 >0.000000	{PHGluX}-0.394623	{DT}	@{WL}	
286	{SGluxGABA}-0.050916	{LW} >0.000000 <50.000000	{glutamate_0}*4.243158 >0.000000	{PHGluX}-2.993704	{DT}	@{WL}	
287	{SGluxGABA}-0.073315	{LW} >0.000000 <50.000000	{glutamate_0}*5.078696 >0.000000	{PHGluX}-1.744754	{DT}	@{WL}	
288	{SGluxGABA}-0.074957	{LW} >0.000000 <50.000000	{glutamate_0}*1.350504 >0.000000	{PHGluX}-0.704681	{DT}	@{WL}	
289	{SGluxGABA}-0.077062	{LW} >0.000000 <50.000000	{glutamate_0}*0.671437 >0.000000	{PHGluX}-1.140728	{DT}	@{WL}	
290	{SGluxGABA}-0.096982	{LW} >0.000000 <50.000000	{glutamate_0}*2.368147 >0.000000	{PHGluX}-4.675902	{DT}	@{WL}	
291	{SGluxGABA}-0.100771	{LW} >0.000000 <50.000000	{glutamate_0}*3.860740 >0.000000	{PHGluX}-4.712062	{DT}	@{WL}	
292	{SGluxGABA}-0.100813	{LW} >0.000000 <50.000000	{glutamate_0}*4.060189 >0.000000	{PHGluX}-5.150856	{DT}	@{WL}	
293	{SGluxGABA}-0.116666	{LW} >0.000000 <50.000000	{glutamate_0}*1.186315 >0.000000	{PHGluX}-0.356428	{DT}	@{WL}	
294	{SGluxGABA}-0.124542	{LW} >0.000000 <50.000000	{glutamate_0}*2.228966 >0.000000	{PHGluX}-3.755308	{DT}	@{WL}	
295	{SGluxGABA}-0.125096	{LW} >0.000000 <50.000000	{glutamate_0}*0.878467 >0.000000	{PHGluX}-0.242147	{DT}	@{WL}	
296	{SGluxGABA}-0.126035	{LW} >0.000000 <50.000000	{glutamate_0}*0.707448 >0.000000	{PHGluX}-1.995541	{DT}	@{WL}	
297	{SGluxGABA}-0.141194	{LW} >0.000000 <50.000000	{glutamate_0}*3.635926 >0.000000	{PHGluX}-0.006879	{DT}	@{WL}	
298	{SGluxGABA}-0.142315	{LW} >0.000000 <50.000000	{glutamate_0}*1.681990 >0.000000	{PHGluX}-5.812142	{DT}	@{WL}	
299	{SGluxGABA}-0.150115	{LW} >0.000000 <50.000000	{glutamate_0}*1.109394 >0.000000	{PHGluX}+0.342454	{DT}	@{WL}	
300	{SGluxGABA}-0.150596	{LW} >0.000000 <50.000000	{glutamate_0}*2.654083 >0.000000	{PHGluX}-0.684598	{DT}	@{WL}	
301	{SGluxGABA}-0.166365	{LW} >0.000000 <50.000000	{glutamate_0}*1.100093 >0.000000	{PHGluX}-4.092324	{DT}	@{WL}	
302	{SGluxGABA}-0.166641	{LW} >0.000000 <50.000000	{glutamate_0}*2.590768 >0.000000	{PHGluX}-2.972131	{DT}	@{WL}	
303	{SGluxGABA}-0.174341	{LW} >0.000000 <50.000000	{glutamate_0}*1.910345 >0.000000	{PHGluX}-5.114706	{DT}	@{WL}	
304	{SGluxGABA}-0.176165	{LW} >0.000000 <50.000000	{glutamate_0}*1.921796 >0.000000	{PHGluX}-5.046874	{DT}	@{WL}	
305	{SGluxGABA}-0.190389	{LW} >0.000000 <50.000000	{glutamate_0}*1.732935 >0.000000	{PHGluX}-2.003465	{DT}	@{WL}	
306	{SGluxGABA}-0.192405	{LW} >0.000000 <50.000000	{glutamate_0}*1.597983 >0.000000	{PHGluX}-2.180972	{DT}	@{WL}	
307	{SGluxGABA}-0.200238	{LW} >0.000000 <50.000000	{glutamate_0}*2.319620 >0.000000	{PHGluX}-3.061819	{DT}	@{WL}	
308	{SGluxGABA}-0.216226	{LW} >0.000000 <50.000000	{glutamate_0}*1.665077 >0.000000	{PHGluX}-0.641955	{DT}	@{WL}	
309	{SGluxGABA}-0.287865	{LW} >0.000000 <50.000000	{glutamate_0}*0.095623 >0.000000	{PHGluX}-5.712017	{DT}	@{WL}	
310	{SGluxGABA}-0.300843	{LW} >0.000000 <50.000000	{glutamate_0}*0.653551 >0.000000	{PHGluX}-5.455090	{DT}	@{WL}	
311	{SGluxGABA}-0.324435	{LW} >0.000000 <50.000000	{glutamate_0}*1.005446 >0.000000	{PHGluX}-4.017283	{DT}	@{WL}	
312	{SGluxGABA}-0.348747	{LW} >0.000000 <50.000000	{glutamate_0}*0.269181 >0.000000	{PHGluX}-1.961384	{DT}	@{WL}	
313	{SGluxGABA}-0.353898	{LW} >0.000000 <50.000000	{glutamate_0}*19.739649 >0.000000	{PHGluX}-5.363684	{DT}	@{WL}	
314	{SGluxGABA}-0.377865	{LW} >0.000000 <50.000000	{glutamate_0}*14.396231 >0.000000	{PHGluX}-3.939297	{DT}	@{WL}	
315	{SGluxGABA}-0.380331	{LW} >0.000000 <50.000000	{glutamate_0}*13.670920 >0.000000	{PHGluX}-3.840125	{DT}	@{WL}	
316	{SGluxGABA}-0.402075	{LW} >0.000000 <50.000000	{glutamate_0}*4.376507 >0.000000	{PHGluX}-2.472209	{DT}	@{WL}	
317	{SGluxGABA}-0.406650	{LW} >0.000000 <50.000000	{glutamate_0}*7.276278 >0.000000	{PHGluX}-1.782771	{DT}	@{WL}	
318	{SGluxGABA}-0.406907	{LW} >0.000000 <50.000000	{glutamate_0}*0.699497 >0.000000	{PHGluX}-5.475176	{DT}	@{WL}	
319	{SGluxGABA}-0.433881	{LW} >0.000000 <50.000000	{glutamate_0}*0.972343 >0.000000	{PHGluX}-3.686960	{DT}	@{WL}	
320	{SGluxGABA}-0.459971	{LW} >0.000000 <50.000000	{glutamate_0}*0.309321 >0.000000	{PHGluX}-1.851336	{DT}	@{WL}	
321	{SGluxGABA}-1.756298	{LW} >0.000000 <50.000000	{glutamate_0}*10.716330 >0.000000	{PHGluX}-0.820619	{DT}	@{WL}	
322	{SGluxGABA}-1.772439	{LW} >0.000000 <50.000000	{glutamate_0}*10.052974 >0.000000	{PHGluX}-4.312849	{DT}	@{WL}	
323	{SGluxGABA}-1.780246	{LW} >0.000000 <50.000000	{glutamate_0}*9.198923 >0.000000	{PHGluX}-4.519114	{DT}	@{WL}	
324	{SGluxGABA}-1.796442	{LW} >0.000000 <50.000000	{glutamate_0}*10.173697 >0.000000	{PHGluX}-1.751297	{DT}	@{WL}	
;glutamine
325	{SGluxGABA}-0.062530	{LW} >0.000000 <50.000000	{glutamine_0} >0.000000	{PHGluX}-3.284476	{DT}	@{WL}	
326	{SGluxGABA}-0.081970	{LW} >0.000000 <50.000000	{glutamine_0}*0.842969 >0.000000	{PHGluX}-0.206879	{DT}	@{WL}	
327	{SGluxGABA}-0.083716	{LW} >0.000000 <50.000000	{glutamine_0}*1.328521 >0.000000	{PHGluX}-0.336738	{DT}	@{WL}	
328	{SGluxGABA}-0.090652	{LW} >0.000000 <50.000000	{glutamine_0}*0.815014 >0.000000	{PHGluX}-0.955430	{DT}	@{WL}	
329	{SGluxGABA}-0.090824	{LW} >0.000000 <50.000000	{glutamine_0}*1.780461 >0.000000	{PHGluX}-2.285230	{DT}	@{WL}	
330	{SGluxGABA}-0.111211	{LW} >0.000000 <50.000000	{glutamine_0}*13.702133 >0.000000	{PHGluX}-3.263406	{DT}	@{WL}	
331	{SGluxGABA}-0.112065	{LW} >0.000000 <50.000000	{glutamine_0}*1.106373 >0.000000	{PHGluX}-0.264606	{DT}	@{WL}	
332	{SGluxGABA}-0.116415	{LW} >0.000000 <50.000000	{glutamine_0}*0.721451 >0.000000	{PHGluX}-1.318847	{DT}	@{WL}	
333	{SGluxGABA}-0.117606	{LW} >0.000000 <50.000000	{glutamine_0}*18.744404 >0.000000	{PHGluX}-2.860109	{DT}	@{WL}	
334	{SGluxGABA}-0.132344	{LW} >0.000000 <50.000000	{glutamine_0}*14.619060 >0.000000	{PHGluX}-0.281930	{DT}	@{WL}	
335	{SGluxGABA}-0.134033	{LW} >0.000000 <50.000000	{glutamine_0}*4.751415 >0.000000	{PHGluX}-0.862741	{DT}	@{WL}	
336	{SGluxGABA}-0.136009	{LW} >0.000000 <50.000000	{glutamine_0}*12.057076 >0.000000	{PHGluX}-0.659772	{DT}	@{WL}	
337	{SGluxGABA}-0.137730	{LW} >0.000000 <50.000000	{glutamine_0}*2.700849 >0.000000	{PHGluX}-4.590110	{DT}	@{WL}	
338	{SGluxGABA}-0.137867	{LW} >0.000000 <50.000000	{glutamine_0}*11.945544 >0.000000	{PHGluX}-0.091780	{DT}	@{WL}	
339	{SGluxGABA}-0.139991	{LW} >0.000000 <50.000000	{glutamine_0}*12.002999 >0.000000	{PHGluX}-0.864596	{DT}	@{WL}	
340	{SGluxGABA}-0.142714	{LW} >0.000000 <50.000000	{glutamine_0}*10.994303 >0.000000	{PHGluX}-2.635962	{DT}	@{WL}	
341	{SGluxGABA}-0.143004	{LW} >0.000000 <50.000000	{glutamine_0}*9.055856 >0.000000	{PHGluX}-1.674170	{DT}	@{WL}	
342	{SGluxGABA}-0.148673	{LW} >0.000000 <50.000000	{glutamine_0}*5.877971 >0.000000	{PHGluX}-2.184332	{DT}	@{WL}	
343	{SGluxGABA}-0.154472	{LW} >0.000000 <50.000000	{glutamine_0}*3.231042 >0.000000	{PHGluX}-5.144766	{DT}	@{WL}	
344	{SGluxGABA}-0.157210	{LW} >0.000000 <50.000000	{glutamine_0}*21.892061 >0.000000	{PHGluX}-0.127374	{DT}	@{WL}	
345	{SGluxGABA}-0.160558	{LW} >0.000000 <50.000000	{glutamine_0}*13.302773 >0.000000	{PHGluX}-4.613031	{DT}	@{WL}	
346	{SGluxGABA}-0.163090	{LW} >0.000000 <50.000000	{glutamine_0}*14.714220 >0.000000	{PHGluX}-5.385324	{DT}	@{WL}	
347	{SGluxGABA}-0.164572	{LW} >0.000000 <50.000000	{glutamine_0}*46.441313 >0.000000	{PHGluX}-0.561734	{DT}	@{WL}	
348	{SGluxGABA}-0.166255	{LW} >0.000000 <50.000000	{glutamine_0}*1.292758 >0.000000	{PHGluX}-2.190624	{DT}	@{WL}	
349	{SGluxGABA}-0.167870	{LW} >0.000000 <50.000000	{glutamine_0}*24.266017 >0.000000	{PHGluX}+0.028506	{DT}	@{WL}	
350	{SGluxGABA}-0.169756	{LW} >0.000000 <50.000000	{glutamine_0}*3.834195 >0.000000	{PHGluX}-0.050991	{DT}	@{WL}	
351	{SGluxGABA}-0.186297	{LW} >0.000000 <50.000000	{glutamine_0}*15.900665 >0.000000	{PHGluX}-3.970815	{DT}	@{WL}	
352	{SGluxGABA}-0.186494	{LW} >0.000000 <50.000000	{glutamine_0}*0.678574 >0.000000	{PHGluX}+0.193508	{DT}	@{WL}	
353	{SGluxGABA}-0.187960	{LW} >0.000000 <50.000000	{glutamine_0}*19.347266 >0.000000	{PHGluX}-4.209009	{DT}	@{WL}	
354	{SGluxGABA}-0.188361	{LW} >0.000000 <50.000000	{glutamine_0}*0.619341 >0.000000	{PHGluX}-0.432529	{DT}	@{WL}	
355	{SGluxGABA}-0.191882	{LW} >0.000000 <50.000000	{glutamine_0}*1.163670 >0.000000	{PHGluX}-0.788383	{DT}	@{WL}	
356	{SGluxGABA}-0.197043	{LW} >0.000000 <50.000000	{glutamine_0}*0.707952 >0.000000	{PHGluX}-3.366271	{DT}	@{WL}	
357	{SGluxGABA}-0.208679	{LW} >0.000000 <50.000000	{glutamine_0}*1.945508 >0.000000	{PHGluX}-1.146876	{DT}	@{WL}	
358	{SGluxGABA}-0.212164	{LW} >0.000000 <50.000000	{glutamine_0}*1.081422 >0.000000	{PHGluX}-4.532949	{DT}	@{WL}	
359	{SGluxGABA}-0.216874	{LW} >0.000000 <50.000000	{glutamine_0}*2.182872 >0.000000	{PHGluX}-0.302659	{DT}	@{WL}	
360	{SGluxGABA}-0.236527	{LW} >0.000000 <50.000000	{glutamine_0}*2.066204 >0.000000	{PHGluX}-3.565111	{DT}	@{WL}	
361	{SGluxGABA}-0.266370	{LW} >0.000000 <50.000000	{glutamine_0}*0.448667 >0.000000	{PHGluX}-5.489451	{DT}	@{WL}	
362	{SGluxGABA}-0.372343	{LW} >0.000000 <50.000000	{glutamine_0}*0.536761 >0.000000	{PHGluX}-3.703669	{DT}	@{WL}	
363	{SGluxGABA}-0.398135	{LW} >0.000000 <50.000000	{glutamine_0}*6.493591 >0.000000	{PHGluX}-5.435546	{DT}	@{WL}	
364	{SGluxGABA}-0.420604	{LW} >0.000000 <50.000000	{glutamine_0}*2.426275 >0.000000	{PHGluX}-2.863423	{DT}	@{WL}	
365	{SGluxGABA}-0.422605	{LW} >0.000000 <50.000000	{glutamine_0}*4.273686 >0.000000	{PHGluX}-4.280056	{DT}	@{WL}	
366	{SGluxGABA}-0.429028	{LW} >0.000000 <50.000000	{glutamine_0}*0.832970 >0.000000	{PHGluX}-4.677485	{DT}	@{WL}	
367	{SGluxGABA}-0.430035	{LW} >0.000000 <50.000000	{glutamine_0}*0.698794 >0.000000	{PHGluX}-1.767127	{DT}	@{WL}	
368	{SGluxGABA}-0.448232	{LW} >0.000000 <50.000000	{glutamine_0}*3.589369 >0.000000	{PHGluX}-2.836304	{DT}	@{WL}	
369	{SGluxGABA}-0.449622	{LW} >0.000000 <50.000000	{glutamine_0}*53.329898 >0.000000	{PHGluX}-5.674170	{DT}	@{WL}	
370	{SGluxGABA}-0.452392	{LW} >0.000000 <50.000000	{glutamine_0}*50.301921 >0.000000	{PHGluX}-4.970034	{DT}	@{WL}	
371	{SGluxGABA}-0.471459	{LW} >0.000000 <50.000000	{glutamine_0}*17.655641 >0.000000	{PHGluX}-2.393258	{DT}	@{WL}	
372	{SGluxGABA}-0.471768	{LW} >0.000000 <50.000000	{glutamine_0}*26.295630 >0.000000	{PHGluX}-3.949931	{DT}	@{WL}	
373	{SGluxGABA}-0.474486	{LW} >0.000000 <50.000000	{glutamine_0}*35.761742 >0.000000	{PHGluX}-4.063580	{DT}	@{WL}	
374	{SGluxGABA}-0.481051	{LW} >0.000000 <50.000000	{glutamine_0}*64.787291 >0.000000	{PHGluX}-3.689360	{DT}	@{WL}	
375	{SGluxGABA}-0.480723	{LW} >0.000000 <50.000000	{glutamine_0}*16.050610 >0.000000	{PHGluX}-5.356762	{DT}	@{WL}	
376	{SGluxGABA}-0.499788	{LW} >0.000000 <50.000000	{glutamine_0}*39.814564 >0.000000	{PHGluX}-2.914286	{DT}	@{WL}	
377	{SGluxGABA}-0.503897	{LW} >0.000000 <50.000000	{glutamine_0}*5.694364 >0.000000	{PHGluX}-5.177510	{DT}	@{WL}	
378	{SGluxGABA}-0.506311	{LW} >0.000000 <50.000000	{glutamine_0}*33.370530 >0.000000	{PHGluX}-2.384312	{DT}	@{WL}	
379	{SGluxGABA}-0.526030	{LW} >0.000000 <50.000000	{glutamine_0}*0.443260 >0.000000	{PHGluX}-0.244628	{DT}	@{WL}	
380	{SGluxGABA}-0.526745	{LW} >0.000000 <50.000000	{glutamine_0}*0.565129 >0.000000	{PHGluX}-3.778855	{DT}	@{WL}	
381	{SGluxGABA}-0.529543	{LW} >0.000000 <50.000000	{glutamine_0}*5.191986 >0.000000	{PHGluX}-3.520814	{DT}	@{WL}	
382	{SGluxGABA}-0.535374	{LW} >0.000000 <50.000000	{glutamine_0}*1.890744 >0.000000	{PHGluX}-4.759534	{DT}	@{WL}	
383	{SGluxGABA}-0.557865	{LW} >0.000000 <50.000000	{glutamine_0}*3.776480 >0.000000	{PHGluX}-2.599489	{DT}	@{WL}	
384	{SGluxGABA}-1.765358	{LW} >0.000000 <50.000000	{glutamine_0}*52.488564 >0.000000	{PHGluX}-0.658537	{DT}	@{WL}	
385	{SGluxGABA}-1.786022	{LW} >0.000000 <50.000000	{glutamine_0}*99.775229 >0.000000	{PHGluX}-4.371572	{DT}	@{WL}	
386	{SGluxGABA}-1.806773	{LW} >0.000000 <50.000000	{glutamine_0}*54.039013 >0.000000	{PHGluX}-1.940959	{DT}	@{WL}	
;glutathione_cysteine
387	{SGluxGABA}-0.914520	{LW} >0.000000 <50.000000	{glutathione_0} >0.000000	{PHGluX}-0.130358	{DT}	@{WL}	
388	{SGluxGABA}-0.937313	{LW} >0.000000 <50.000000	{glutathione_0}*0.736298 >0.000000	{PHGluX}-4.309124	{DT}	@{WL}	
389	{SGluxGABA}-0.961826	{LW} >0.000000 <50.000000	{glutathione_0}*4.643454 >0.000000	{PHGluX}-3.007152	{DT}	@{WL}	
390	{SGluxGABA}-0.984620	{LW} >0.000000 <50.000000	{glutathione_0}*5.150900 >0.000000	{PHGluX}-0.269188	{DT}	@{WL}	
391	{SGluxGABA}-0.985160	{LW} >0.000000 <50.000000	{glutathione_0}*4.640164 >0.000000	{PHGluX}-1.985490	{DT}	@{WL}	
392	{SGluxGABA}-1.002069	{LW} >0.000000 <50.000000	{glutathione_0}*5.223136 >0.000000	{PHGluX}-5.548786	{DT}	@{WL}	
393	{SGluxGABA}-1.032466	{LW} >0.000000 <50.000000	{glutathione_0}*1.143777 >0.000000	{PHGluX}-4.666791	{DT}	@{WL}	
394	{SGluxGABA}-1.049375	{LW} >0.000000 <50.000000	{glutathione_0}*0.676994 >0.000000	{PHGluX}-1.565332	{DT}	@{WL}	
395	{SGluxGABA}-2.574007	{LW} >0.000000 <50.000000	{glutathione_0}*3.039068 >0.000000	{PHGluX}-0.771197	{DT}	@{WL}	
396	{SGluxGABA}-2.590916	{LW} >0.000000 <50.000000	{glutathione_0}*2.784084 >0.000000	{PHGluX}-4.185104	{DT}	@{WL}	
397	{SGluxGABA}-2.596801	{LW} >0.000000 <50.000000	{glutathione_0}*2.641173 >0.000000	{PHGluX}-4.310212	{DT}	@{WL}	
398	{SGluxGABA}-2.613710	{LW} >0.000000 <50.000000	{glutathione_0}*2.899997 >0.000000	{PHGluX}-1.699727	{DT}	@{WL}	
;glutathione_glutamate
399	{SGluxGABA}-0.096300	{LW} >0.000000 <50.000000	{glutathione_0}*0.041835 >0.000000	{PHGluX}-3.503324	{DT}	@{WL}	
400	{SGluxGABA}-0.117736	{LW} >0.000000 <50.000000	{glutathione_0}*0.038406 >0.000000	{PHGluX}-1.149282	{DT}	@{WL}	
401	{SGluxGABA}-0.120958	{LW} >0.000000 <50.000000	{glutathione_0}*0.081931 >0.000000	{PHGluX}-1.713693	{DT}	@{WL}	
402	{SGluxGABA}-0.142441	{LW} >0.000000 <50.000000	{glutathione_0}*0.085040 >0.000000	{PHGluX}-5.772393	{DT}	@{WL}	
403	{SGluxGABA}-0.145751	{LW} >0.000000 <50.000000	{glutathione_0}*0.032819 >0.000000	{PHGluX}-0.281164	{DT}	@{WL}	
404	{SGluxGABA}-0.148302	{LW} >0.000000 <50.000000	{glutathione_0}*0.725707 >0.000000	{PHGluX}-3.601551	{DT}	@{WL}	
405	{SGluxGABA}-0.151548	{LW} >0.000000 <50.000000	{glutathione_0}*1.004254 >0.000000	{PHGluX}-3.477241	{DT}	@{WL}	
406	{SGluxGABA}-0.167261	{LW} >0.000000 <50.000000	{glutathione_0}*0.059921 >0.000000	{PHGluX}-4.047157	{DT}	@{WL}	
407	{SGluxGABA}-0.169726	{LW} >0.000000 <50.000000	{glutathione_0}*0.941517 >0.000000	{PHGluX}-1.133762	{DT}	@{WL}	
408	{SGluxGABA}-0.173272	{LW} >0.000000 <50.000000	{glutathione_0}*3.344715 >0.000000	{PHGluX}-1.496283	{DT}	@{WL}	
409	{SGluxGABA}-0.175619	{LW} >0.000000 <50.000000	{glutathione_0}*0.970028 >0.000000	{PHGluX}-1.686007	{DT}	@{WL}	
410	{SGluxGABA}-0.194705	{LW} >0.000000 <50.000000	{glutathione_0}*3.072861 >0.000000	{PHGluX}-5.744962	{DT}	@{WL}	
411	{SGluxGABA}-0.196836	{LW} >0.000000 <50.000000	{glutathione_0}*0.943491 >0.000000	{PHGluX}-5.649845	{DT}	@{WL}	
412	{SGluxGABA}-0.197868	{LW} >0.000000 <50.000000	{glutathione_0}*1.794812 >0.000000	{PHGluX}+0.033871	{DT}	@{WL}	
413	{SGluxGABA}-0.203549	{LW} >0.000000 <50.000000	{glutathione_0}*0.044565 >0.000000	{PHGluX}-3.150336	{DT}	@{WL}	
414	{SGluxGABA}-0.219266	{LW} >0.000000 <50.000000	{glutathione_0}*2.270723 >0.000000	{PHGluX}-4.015940	{DT}	@{WL}	
415	{SGluxGABA}-0.225490	{LW} >0.000000 <50.000000	{glutathione_0}*0.070187 >0.000000	{PHGluX}-1.262773	{DT}	@{WL}	
416	{SGluxGABA}-0.227736	{LW} >0.000000 <50.000000	{glutathione_0}*0.029731 >0.000000	{PHGluX}-1.602922	{DT}	@{WL}	
417	{SGluxGABA}-0.247185	{LW} >0.000000 <50.000000	{glutathione_0}*0.045024 >0.000000	{PHGluX}-5.704675	{DT}	@{WL}	
